Item ID,Description,Product Group,Supplier Name,Location 100 Available,Location 200 Available,Location 300 Available,Total Available
FSA-150MM - 6B,"150mm to 6"" Intelli-Fin IBN 1500 through",22428001,M & G Duravent,0,0,0,0
FSA-158-6F,"FasNSeal 158mm Male to 6"" Female Applian",22428001,M & G Duravent,0,0,0,0
FSA-158-6FB,"FasNSeal 158mm Male to 6"" Female Applian",22428001,M & G Duravent,0,0,0,0
FSA-180F-7M,"7"" Female-to-Male Jeremias muffler",22428001,M & G Duravent,0,0,0,0
FSA-197-8F,"FasNSeal 197mm Male to 8"" Female Applian",22428001,M & G Duravent,0,0,0,0
FSA-197-8FB,"FasNSeal 197mm Male to 8"" Female Applian",22428001,M & G Duravent,0,0,0,0
FSA-200MM - 8,"200mm to 8"" Intelli-Fin IBN 1500 through",22428001,M & G Duravent,0,0,0,0
FSA-200MM - 8B,"200mm to 8"" Intelli-Fin IBN 1500 through",22428001,M & G Duravent,0,0,0,0
FSA-23803-FNS,"3"" to 2.38"" Knight 51-211 Appliance Adap",22428001,M & G Duravent,0,0,0,0
FSA-23803-FNSB,"3"" to 2.38"" Knight 51-211 Appliance Adap",22428001,M & G Duravent,0,0,0,0
FSA-250-10F,"FasNSeal 250mm Male to 10"" Female Applia",22428001,M & G Duravent,0,0,0,0
FSA-250-10FB,"FasNSeal 250mm Male to 10"" Female Applia",22428001,M & G Duravent,0,0,0,0
FSA-2PVCS-3FNSF,"2"" Dia Smooth PVC To 3"" FNSF  Adapter",22428001,M & G Duravent,0,0,0,0
FSA-2PVCS-3FNSFB,"2"" Dia Smooth PVC To 3"" FNSF  Adap - 316",22428001,M & G Duravent,0,0,0,0
FSA-3PVCM-3FNS,"3"" PVC Male to 3"" FasNSeal Female Adapte",22428001,M & G Duravent,0,0,0,0
FSA-3PVCS-3FNSFB,"3"" PVC Male to 3"" FasNSeal Female Adapte",22428001,M & G Duravent,0,0,0,0
FSA-4PVC-4FNS,"FasNSeal 4"" PVC to 4"" FasNSeal Appliance",22428001,M & G Duravent,0,0,0,0
FSA-4PVCM-4FNSF,"4"" Dia PVC Male To 4"" FNS Female Adapter",22428001,M & G Duravent,0,0,0,0
FSA-4PVCM-4FNSFB,"4"" Dia PVC Male To 4"" FNS Fem Adap-316",22428001,M & G Duravent,0,0,0,0
FSA-4PVCS-4FNSFB,"FasNSeal 4"" PVC to 4"" FasNSeal Appliance",22428001,M & G Duravent,0,0,0,0
FSA-4PVCS-6FNSF,"4"" Dia Smooth PVC To 6"" FNSF Adapter",22428001,M & G Duravent,0,0,0,0
FSA-4PVCS-6FNSFB,"4"" Dia Smooth PVC To 6"" FNSF Adap - 316",22428001,M & G Duravent,0,0,0,0
FSA-4PVCS-7FNSF,"4"" Dia Smooth PVC To 7"" FNSF Adapter",22428001,M & G Duravent,0,0,0,0
FSA-4PVCS-7FNSFB,"4"" Dia Smooth PVC To 7"" FNSF Adap - 316",22428001,M & G Duravent,0,0,0,0
FSA-6M-6PVC ELB,"6"" Male to 6"" PVC Elbow Lochinvar Applia",22428001,M & G Duravent,0,0,0,0
FSA-6M-6PVC ELBB,"6"" Male to 6"" PVC Elbow Lochinvar Applia",22428001,M & G Duravent,0,0,0,0
FSA-6PVCM-6FNSF,"6"" Dia PVC Male To 6"" FNS Female Adapter",22428001,M & G Duravent,0,0,0,0
FSA-6PVCS-4FNSF,"6"" Dia Smooth PVC To 4"" FNSF Adapter",22428001,M & G Duravent,0,0,0,0
FSA-6PVCS-4FNSFB,"6"" Dia Smooth PVC To 4"" FNSF Adap - 316",22428001,M & G Duravent,0,0,0,0
FSA-6PVCS-6FNSF,"6"" Dia Smooth PVC To 6"" FNSF Adapter",22428001,M & G Duravent,0,0,0,0
FSA-6PVCS-6FNSFB,"6"" Dia Smooth PVC To 6"" FNSF Adap - 316",22428001,M & G Duravent,0,0,0,0
FSA-7F-180M,"7"" Male-to-Female Jeremias Muffler",22428001,M & G Duravent,0,0,0,0
FSA-80MM3,"3.15"" to 3"" Laars Mascot Appliance Adapt",22428001,M & G Duravent,0,0,0,0
FSA-80MM3B,"3.15"" to 3"" Laars Mascot Appliance Adapt",22428001,M & G Duravent,0,0,0,0
FSA-AE14,"14"" FasNSeal Aerco International Applian",22428001,M & G Duravent,0,0,0,0
FSA-AE14B,"14"" FasNSeal Aerco International Applian",22428001,M & G Duravent,0,0,0,0
FSA-AE6,"6"" FasNSeal Aerco International Applianc",22428001,M & G Duravent,0,0,0,0
FSA-AE6B,"6"" FasNSeal Aerco International Applianc",22428001,M & G Duravent,0,0,0,0
FSA-AE8,"8"" FasNSeal Aerco International Applianc",22428001,M & G Duravent,0,0,0,0
FSA-AE8B,"8"" FasNSeal Aerco International Applianc",22428001,M & G Duravent,0,0,0,0
FSA-APD3,"3"" FasNSeal Adapter",22428001,M & G Duravent,0,0,0,0
FSA-APD3B,"3"" FasNSeal Adapter-316",22428001,M & G Duravent,0,0,0,0
FSA-B3,"3"" FasNSeal Laars Endurance Series Appli",22428001,M & G Duravent,0,0,0,0
FSA-B3B,"3"" FasNSeal Laars Endurance Series Appli",22428001,M & G Duravent,0,0,0,0
FSA-B4,"4"" FasNSeal Laars Endurance Series Appli",22428001,M & G Duravent,0,0,0,0
FSA-B4B,"4"" FasNSeal Laars Endurance Series Appli",22428001,M & G Duravent,0,0,0,0
FSA-DWSW10,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW10B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW12,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW12B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW14,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW14B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW16,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW16B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW3,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW3B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW4,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW4B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW5,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW5B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW6,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW6B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW7,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW7B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW8,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW8B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-DWSW9,Double-to-Single Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-DWSW9B,Double-to-Single Wall Adapter-316,22428001,M & G Duravent,0,0,0,0
FSA-ELB3,"3"" FasNSeal Elbow Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-ELB3B,"3"" FasNSeal Elbow Appliance Adapter-316",22428001,M & G Duravent,0,0,0,0
FSA-ELB4,"4"" FasNSeal Elbow Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-ELB4B,"4"" FasNSeal Elbow Appliance Adapter-316",22428001,M & G Duravent,0,0,0,0
FSA-F4,"4"" FasNSeal Fulton Boiler Appliance Adap",22428001,M & G Duravent,0,0,0,0
FSA-F4B,"4"" FasNSeal Fulton Boiler Appliance Adap",22428001,M & G Duravent,0,0,0,0
FSA-F6,"6"" FasNSeal Fulton Boiler Appliance Adap",22428001,M & G Duravent,0,0,0,0
FSA-F6B,"6"" FasNSeal Fulton Boiler Appliance Adap",22428001,M & G Duravent,0,0,0,0
FSA-FLX10,"12"" FasNSeal  Cleaver Brooks MCF Series",22428001,M & G Duravent,0,0,0,0
FSA-FLX10B,"12"" FasNSeal  Cleaver Brooks MCF Series",22428001,M & G Duravent,0,0,0,0
FSA-FLX12,"12"" FasNSeal Cleaver Brooks Adapter w/ D",22428001,M & G Duravent,0,0,0,0
FSA-FLX12B,"12"" FasNSeal Cleaver Brooks Adapter w/ D",22428001,M & G Duravent,0,0,0,0
FSA-FLX16,"16"" FasNSeal Cleaver Brooks Adapter w/ D",22428001,M & G Duravent,0,0,0,0
FSA-FLX16B,"16"" FasNSeal Cleaver Brooks Adapter w/ D",22428001,M & G Duravent,0,0,0,0
FSA-FULTEDR-6FNSF,"6"" Fulton EDR 750-1500 to 6"" FNS Adapter",22428001,M & G Duravent,0,0,0,0
FSA-FULTEDR-6FNSFB,"6"" Fulton EDR 750-1500 to 6"" FNS Adapter",22428001,M & G Duravent,0,0,0,0
FSA-FULTEDR-8FNSF,"8"" Fulton EDR 2000 to 8"" FNS Adapter",22428001,M & G Duravent,0,0,0,0
FSA-FULTEDREC-8FSF,"FULTON EDR +2000/3000 ADAPT FS8"" AL29",22428001,M & G Duravent,0,0,0,0
FSA-GF3,"3"" FasNSeal Vapac GF Adapter",22428001,M & G Duravent,0,0,0,0
FSA-GF3B,"3"" FasNSeal Vapac GF Adapter-316",22428001,M & G Duravent,0,0,0,0
FSA-GIAN6-FNSF6,"Laars 6"" Giannoni to 6"" FNS Adapter",22428001,M & G Duravent,0,0,0,0
FSA-GIAN6-FNSF6B,"Laars 6"" Giannoni to 6"" FNS Adap - 316",22428001,M & G Duravent,0,0,0,0
FSA-HFA10,"10"" Heatfab to FasNSeal Appliance Adapte",22428001,M & G Duravent,0,0,0,0
FSA-HFA10B,"10"" Heatfab to FasNSeal Appliance Adapte",22428001,M & G Duravent,0,0,0,0
FSA-HFA3,"3"" Heatfab to FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-HFA4,"4"" Heatfab to FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-HFA5,"5"" Heatfab to FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-HFA6,"6"" Heatfab to FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-HFA7,"7"" Heatfab to FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-HFA8,"8"" Heatfab to FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-HFA9,"9"" Heatfab to FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSA-HFB3,"3"" FasNSeal Burnham & New Yorker Applian",22428001,M & G Duravent,0,0,0,0
FSA-HFB3B,"3"" FasNSeal Burnham & New Yorker Applian",22428001,M & G Duravent,0,0,0,0
FSA-HFB4,"4"" FasNSeal Burnham & New Yorker Applian",22428001,M & G Duravent,0,0,0,0
FSA-HFB4B,"4"" FasNSeal Burnham & New Yorker Applian",22428001,M & G Duravent,0,0,0,0
FSA-LMGD4,"4"" FasNSeal Bosch, Thermo-Dynamics & Laa",22428001,M & G Duravent,0,0,0,0
FSA-LMGD4B,"4"" FasNSeal Bosch, Thermo-Dynamics & Laa",22428001,M & G Duravent,0,0,0,0
FSA-M3,"3"" FasNSeal Crown, Dunkirk & Modine Term",22428001,M & G Duravent,0,0,0,0
FSA-M3B,"3"" FasNSeal Crown, Dunkirk & Modine Term",22428001,M & G Duravent,0,0,0,0
FSA-M4,"4"" FasNSeal Crown, Dunkirk & Modine Term",22428001,M & G Duravent,0,0,0,0
FSA-M4B,"4"" FasNSeal Crown, Dunkirk & Modine Term",22428001,M & G Duravent,0,0,0,0
FSA-MCF10,"10"" FasNSeal  Cleaver Brooks MCF Series",22428001,M & G Duravent,0,0,0,0
FSA-MCF10B,"10"" FasNSeal  Cleaver Brooks MCF Series",22428001,M & G Duravent,0,0,0,0
FSA-MCF12,"12"" FasNSeal  Cleaver Brooks MCF Series",22428001,M & G Duravent,0,0,0,0
FSA-MCF12B,"12"" FasNSeal  Cleaver Brooks MCF Series",22428001,M & G Duravent,0,0,0,0
FSA-MCF6,"6"" FasNSeal  Cleaver Brooks MCF Series A",22428001,M & G Duravent,0,0,0,0
FSA-MCF8,"8"" FasNSeal  Cleaver Brooks MCF Series A",22428001,M & G Duravent,0,0,0,0
FSA-MCF8B,"8"" FasNSeal  Cleaver Brooks MCF Series A",22428001,M & G Duravent,0,0,0,0
FSA-NSC4,"4"" FasNSeal Noritz NOM-DV Series Termina",22428001,M & G Duravent,0,0,0,0
FSA-NSC4B,"4"" FasNSeal Noritz NOM-DV Series Termina",22428001,M & G Duravent,0,0,0,0
FSA-NYV3,"3"" FasNSeal Slantfin Concept & New Yorke",22428001,M & G Duravent,0,0,0,0
FSA-NYV3B,"3"" FasNSeal Slantfin Concept & New Yorke",22428001,M & G Duravent,0,0,0,0
FSA-PDE3,"3"" FasNSeal Peerless PDE Model Appliance",22428001,M & G Duravent,0,0,0,0
FSA-PDE3B,"3"" FasNSeal Peerless PDE Model Appliance",22428001,M & G Duravent,0,0,0,0
FSA-PK4,"4"" FasNSeal Patterson Kelly Mach Series",22428001,M & G Duravent,0,0,0,0
FSA-PK4B,"4"" FasNSeal Patterson Kelly Mach Series",22428001,M & G Duravent,0,0,0,0
FSA-PK5,"5"" FasNSeal Patterson Kelly Mach Series",22428001,M & G Duravent,0,0,0,0
FSA-PK5B,"5"" FasNSeal Patterson Kelly Mach Series",22428001,M & G Duravent,0,0,0,0
FSA-PK8,"8"" FasNSeal Patterson Kelly Mach Series",22428001,M & G Duravent,0,0,0,0
FSA-PK8B,"8"" FasNSeal Patterson Kelly Mach Series",22428001,M & G Duravent,0,0,0,0
FSA-PKT6,"FasNSeal 6"" Tapered Patterson Kelly Mach",22428001,M & G Duravent,0,0,0,0
FSA-PKT6B,"FasNSeal 6"" Tapered Patterson Kelly Mach",22428001,M & G Duravent,0,0,0,0
FSA-PSC/DE3,"3"" FasNSeal Peerless & Lochinvar Applian",22428001,M & G Duravent,0,0,0,0
FSA-PSC/DE3B,"3"" FasNSeal Peerless & Lochinvar Applian",22428001,M & G Duravent,0,0,0,0
FSA-PV3,"3"" FasNSeal Burnham & Quietside Terminat",22428001,M & G Duravent,0,0,0,0
FSA-PV3B,"3"" FasNSeal Burnham & Quietside Terminat",22428001,M & G Duravent,0,0,0,0
FSA-PVC3,"3"" FasNSeal PVC to FasNSeal Appliance Ad",22428001,M & G Duravent,0,0,0,0
FSA-PVC4,"4"" FasNSeal PVC to FasNSeal Appliance Ad",22428001,M & G Duravent,0,0,0,0
FSA-RI-4.2,FasNSeal Rheem/Ruud RTG Model & Paloma P,22428001,M & G Duravent,0,0,0,0
FSA-SB10,"10"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB10B,"10"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB12,"12"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB12B,"12"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB14,"14"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB14B,"14"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB7,"7"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB7B,"7"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB8,"8"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SB8B,"8"" FasNSeal Buderus SB Series Appliance",22428001,M & G Duravent,0,0,0,0
FSA-SF-08FNSF-EX,"9.85"" to 8"" FNS Adapter (Exhaust)",22428001,M & G Duravent,0,0,0,0
FSA-SF-08FNSF-EXB,"9.85"" to 8"" FNS Adapter (Exhaust)-316",22428001,M & G Duravent,0,0,0,0
FSA-SMITH4,"4"" FasNSeal Smith GV-100 Appliance Adapt",22428001,M & G Duravent,0,0,0,0
FSA-SMITH4B,"4"" FasNSeal Smith GV-100 Appliance Adapt",22428001,M & G Duravent,0,0,0,0
FSA-STARITE-4,"4"" FasNSeal StayRite Adapter",22428001,M & G Duravent,0,0,0,0
FSA-STARITE-4B,"4"" FasNSeal StayRite Adapter-316",22428001,M & G Duravent,0,0,0,0
FSA-SWDW10,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW10B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW12,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW12B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW14,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW14B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW16,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW16B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW3,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW3B,Single-to-Double Wall Adapter -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW4,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW4B,Single-to-Double Wall Adapter -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW5,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW5B,Single-to-Double Wall Adapter -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW6,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW6B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW7,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW7B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW8,FasNSeal Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW8B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-SWDW9,Single-to-Double Wall Adapter,22428001,M & G Duravent,0,0,0,0
FSA-SWDW9B,Single-to-Double Wall Adapter  -316,22428001,M & G Duravent,0,0,0,0
FSA-TR3,"3"" FasNSeal Triangle Delta Series Applia",22428001,M & G Duravent,0,0,0,0
FSA-TR3B,"3"" FasNSeal Triangle Delta Series Applia",22428001,M & G Duravent,0,0,0,0
FSA-TS6,"6"" FasNSeal Thermal Solutions Appliance",22428001,M & G Duravent,0,0,0,0
FSA-TS6B,"6"" FasNSeal Thermal Solutions Appliance",22428001,M & G Duravent,0,0,0,0
FSA-TTA4,"4"" FasNSeal Takagi TK-TV Series Terminat",22428001,M & G Duravent,0,0,0,0
FSA-TTA4B,"4"" FasNSeal Takagi TK-TV Series Terminat",22428001,M & G Duravent,0,0,0,0
FSA-ULT3,"3"" FasNSeal Weil McLain Ultra Series App",22428001,M & G Duravent,0,0,0,0
FSA-ULT3B,"3"" FasNSeal Weil McLain Ultra Series App",22428001,M & G Duravent,0,0,0,0
FSA-ULT4,"4"" FasNSeal Weil McLain Ultra Series App",22428001,M & G Duravent,0,0,0,0
FSA-ULT4B,"4"" FasNSeal Weil McLain Ultra Series App",22428001,M & G Duravent,0,0,0,0
FSA-UTC3,"3"" FasNSeal Columbia LVGD Series Applian",22428001,M & G Duravent,0,0,0,0
FSA-UTC3B,"3"" FasNSeal Columbia LVGD Series Applian",22428001,M & G Duravent,0,0,0,0
FSA-UTC4,"4"" FasNSeal Columbia LVGD Series Applian",22428001,M & G Duravent,0,0,0,0
FSA-V3,"3"" FasNSeal Viessmann Vitoden Series App",22428001,M & G Duravent,0,0,0,0
FSA-V3B,"3"" FasNSeal Viessmann Vitoden Series App",22428001,M & G Duravent,0,0,0,0
FSA-V4,"4"" FasNSeal Viessmann Vitoden Series App",22428001,M & G Duravent,0,0,0,0
FSA-V4B,"4"" FasNSeal Viessmann Vitoden Series App",22428001,M & G Duravent,0,0,0,0
FSA-VCM2-08FNSF,"8"" DIA.  VITOCROSSAL CM2  186-311 Adapt.",22428001,M & G Duravent,0,0,0,0
FSA-WEIL-GV3,"3"" FasNSeal Weil McLain GV Model Applian",22428001,M & G Duravent,0,0,0,0
FSA-WEIL-GVTEE3,"3"" FasNSeal Weil McLain Tee Appliance Ad",22428001,M & G Duravent,0,0,0,0
FSA-WM-CGI3,"3"" FasNSeal Weil McLain CG Series & Will",22428001,M & G Duravent,0,0,0,0
FSA-WM-CGI3B,"3"" FasNSeal Weil McLain CG Series & Will",22428001,M & G Duravent,0,0,0,0
FSA04T2.5,"4"" FasNSeal Fulton Tapered Appliance Ada",22428001,M & G Duravent,0,0,0,0
FSA04T2.5B,"4"" FasNSeal Fulton Tapered Appliance Ada",22428001,M & G Duravent,0,0,0,0
FSA06T2.5,"6"" FasNSeal Fulton Tapered Appliance Ada",22428001,M & G Duravent,0,0,0,0
FSA06T2.5B,"6"" FasNSeal Fulton Tapered Appliance Ada",22428001,M & G Duravent,0,0,0,0
FSAA10,"10"" FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAA10B,"10"" FasNSeal Appliance Adapter -316",22428001,M & G Duravent,0,0,0,0
FSAA12,"12"" FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAA12B,"12"" FasNSeal Appliance Adapter -316",22428001,M & G Duravent,0,0,0,0
FSAA6,"6"" FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAA6B,"6"" FasNSeal Appliance Adapter -316",22428001,M & G Duravent,0,0,0,0
FSAA7,"7"" FasNSeal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAA7B,"7"" FasNSeal Appliance Adapter -316",22428001,M & G Duravent,0,0,0,0
FSAAM4,"4"" FasNSeal-to-Fulton Muffler Inlet Muff",22428001,M & G Duravent,0,0,0,0
FSAAM4B,"4"" FasNSeal-to-Fulton Muffler Inlet Muff",22428001,M & G Duravent,0,0,0,0
FSAAM6,"6"" FasNSeal-to-Fulton Muffler Inlet Muff",22428001,M & G Duravent,0,0,0,0
FSAAM6B,"6"" FasNSeal-to-Fulton Muffler Inlet Muff",22428001,M & G Duravent,0,0,0,0
FSAAN03,"3"" FNS 80mm Noritz Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAN03B,"3"" FNS 80mm Noritz Appliance Adapter-316",22428001,M & G Duravent,0,0,0,0
FSAAU10,"10"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU10B,"10"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU12,"12"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU12B,"12"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU14,"14"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU14B,"14"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU16,"16"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU16B,"16"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU3,"3"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU3-3PP,"3"" FasNSeal Universal Adapter to 3"" Poly",22428001,M & G Duravent,0,0,0,0
FSAAU3B,"3"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU4,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU4-4PP,"4"" FasNSeal Universal Adapter to 4"" Poly",22428001,M & G Duravent,0,0,0,0
FSAAU4B,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU5,"5"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU5-5PP,"5"" FasNSeal Universal Adapter to 5"" Poly",22428001,M & G Duravent,0,0,0,0
FSAAU5B,"5"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU6,"6"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU6-6PP,"6"" FasNSeal Universal Adapter to 6"" Poly",22428001,M & G Duravent,0,0,0,0
FSAAU6B,"6"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU7,"7"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU7B,"7"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU8,"8"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU8-8PP,"8"" FasNSeal Universal Adapter to 8"" Poly",22428001,M & G Duravent,0,0,0,0
FSAAU8B,"8"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU9,"9"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAU9B,"9"" FasNSeal Universal Appliance Adapterv",22428001,M & G Duravent,0,0,0,0
FSAAUCD03,"3"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUCD03B,"3"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUCD04,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUCD04B,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUCDBFP04,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUCDBFP04B,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP03,"3"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP03B,"3"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP04,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP04B,"4"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP05,"5"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP05B,"5"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP06,"6"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP06B,"6"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP07,"7"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP07B,"7"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP08,"8"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP08B,"8"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP09,"9"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
FSAAUTP09B,"9"" FasNSeal Universal Appliance Adapter",22428001,M & G Duravent,0,0,0,0
